"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'1','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'10','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'11','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'12','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'13','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'2','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'3','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'4','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'5','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'6','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'64','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'65','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'66','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'67','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'68','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'69','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'7','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:17:54"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'70','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'71','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:20:56"
"actiongames.games.beachfootball","10","www.gamelogic.in","/android/jsads1.aspx","'B_wifi':'0','B_language':'English','B_make':'unknown','B_gender':'NA','B_vb':'0','B_imei':'','B_age':'NA','B_id':'1053','B_dob':'NA','B_bg':'1','B_gp':'1','B_mcc':'310','B_carrier':'Android','B_email':'NA','B_ua':'Mozilla/5.0 (Linux; Android 7.1.1; Android SDK built for x86 Build/NYC; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/52.0.2743.100 Mobile Safari/537.36','B_appver':'1.10','B_appname':'Beach Football','B_package':'actiongames.games.beachfootball','B_name':'NA','B_long':'NA','B_lat':'NA','B_osver':'7.1.1','B_mnc':'260','B_adid':'daaabd45-b1b9-4c05-afb4-e9271d9915a5','B_timer':'1','B_aid':'72aac88b03ddac18','B_count':'73','B_network':'4G','B_cs':'1','B_model':'Android SDK built for x86','B_isd':'1','B_istab':'0','B_orientation':'LANDSCAPE','B_countrycode':'US','B_languagecode':'EN','B_zip':'NA'","2017-07-07 15:22:27"
